,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Risk
4547,0,23700,87141.0,140428.0,DebtCon,ProfExe,22.0,1.0,0.0,169.28363143,1.0,25.0,40.980615645,LOW
4548,0,23700,104752.0,143913.0,HomeImp,,,,,,,,36.761014189,N/A
4549,0,23700,18825.0,55549.0,DebtCon,Other,26.0,0.0,1.0,203.8609299,0.0,25.0,26.629077387,LOW
4550,0,23700,58068.0,97948.0,DebtCon,Office,1.0,0.0,0.0,160.05823642,1.0,21.0,34.355460775,LOW
4551,0,23800,74390.0,186176.0,,Other,10.0,0.0,0.0,363.14019166,1.0,16.0,30.27099531,LOW
4552,0,23800,,71798.0,HomeImp,Office,6.0,0.0,0.0,119.71195475,2.0,5.0,19.624527791,LOW
4553,0,23800,76390.0,110315.0,DebtCon,Mgr,7.0,0.0,0.0,275.95535624,2.0,29.0,29.713601037,LOW
4554,0,23800,45279.0,68939.0,DebtCon,Other,6.0,0.0,0.0,77.228821947,1.0,19.0,35.5214873,LOW
4555,1,23800,19612.0,77300.0,DebtCon,ProfExe,15.0,0.0,6.0,173.46666667,0.0,19.0,,HIGH
4556,0,23800,188250.0,233800.0,DebtCon,ProfExe,2.0,0.0,0.0,307.57275263,1.0,27.0,36.690724403,LOW
4557,1,23800,55753.0,87971.0,HomeImp,Other,1.0,0.0,0.0,56.667099395,0.0,13.0,64.775727757,LOW
4558,1,23800,9124.0,41900.0,DebtCon,Other,28.0,0.0,2.0,120.73333333,1.0,16.0,,LOW
4559,0,23800,46884.0,68142.0,DebtCon,Other,8.0,0.0,0.0,59.405775058,1.0,18.0,35.696636225,LOW
4560,0,23800,,55669.0,DebtCon,Other,,0.0,1.0,308.42512578,0.0,18.0,37.654075235,LOW
4561,0,23800,101536.0,147601.0,HomeImp,ProfExe,10.0,0.0,0.0,161.25574183,1.0,23.0,32.719421241,LOW
4562,0,23800,44372.0,67279.0,DebtCon,Other,6.0,0.0,0.0,75.813971337,2.0,19.0,36.529569478,LOW
4563,0,23900,7500.0,26500.0,DebtCon,Other,17.0,3.0,0.0,126.83333333,2.0,19.0,,LOW
4564,0,23900,236803.0,267036.0,HomeImp,Self,7.0,0.0,0.0,252.07354491,1.0,50.0,38.074090593,LOW
4565,0,23900,,63096.0,DebtCon,Other,,0.0,0.0,313.80972585,0.0,19.0,37.513324048,LOW
4566,0,23900,21549.0,49842.0,DebtCon,Other,25.0,0.0,0.0,300.29631253,,12.0,30.203989283,LOW
4567,0,23900,90475.0,136094.0,DebtCon,ProfExe,,0.0,1.0,207.78427098,0.0,21.0,30.549215834,LOW
4568,0,23900,70694.0,95718.0,HomeImp,Office,11.0,0.0,0.0,138.16735959,0.0,13.0,38.561206281,LOW
4569,0,23900,16082.0,31196.0,DebtCon,Other,17.0,2.0,0.0,123.36864612,1.0,19.0,26.71625685,LOW
4570,0,23900,95060.0,134567.0,DebtCon,ProfExe,,0.0,0.0,194.25100609,0.0,20.0,27.157061267,LOW
4571,0,23900,31992.0,57986.0,DebtCon,Other,,0.0,0.0,226.24324322,0.0,12.0,38.67184311,LOW
4572,1,23900,,105700.0,DebtCon,Other,0.8,,,,,,,N/A
4573,0,23900,80406.0,108122.0,DebtCon,Other,17.0,0.0,0.0,211.92327535,0.0,13.0,41.494839796,LOW
4574,0,23900,27800.0,43403.0,DebtCon,Other,27.0,0.0,0.0,307.62423878,,12.0,31.913704682,LOW
4575,0,23900,85097.0,100730.0,HomeImp,,9.0,,,,,,29.508517268,N/A
4576,0,23900,90244.0,120751.0,DebtCon,Self,3.0,0.0,0.0,194.98725245,1.0,26.0,35.406059646,LOW
4577,0,23900,55284.0,92305.0,DebtCon,Other,7.0,0.0,0.0,241.08364933,1.0,19.0,37.479757124,LOW
4578,0,23900,,62276.0,DebtCon,Other,26.0,0.0,0.0,127.02462497,0.0,8.0,20.407825584,LOW
4579,0,23900,140328.0,183533.0,HomeImp,Mgr,8.0,0.0,0.0,322.78811436,0.0,17.0,45.413177555,LOW
4580,0,23900,87884.0,116559.0,DebtCon,Mgr,23.0,,0.0,314.39449343,0.0,42.0,37.98813172,LOW
4581,0,23900,,151738.0,,,,,,,,,16.426394706,N/A
4582,0,24000,43427.0,68308.0,DebtCon,Other,25.0,0.0,0.0,302.77226199,2.0,31.0,34.871855162,LOW
4583,0,24000,96072.0,122441.0,HomeImp,Mgr,10.0,0.0,0.0,127.741782,1.0,24.0,33.608037305,LOW
4584,0,24000,31243.0,50602.0,HomeImp,Self,3.0,1.0,,135.19851865,,11.0,25.357164928,N/A
4585,0,24000,144975.0,180539.0,DebtCon,ProfExe,6.0,,,193.1196811,5.0,43.0,39.593595223,N/A
4586,0,24000,43948.0,86111.0,HomeImp,Other,24.0,0.0,0.0,258.30359386,0.0,7.0,26.61774876,LOW
4587,1,24000,88783.0,116967.0,DebtCon,Self,2.0,0.0,0.0,171.50625674,5.0,23.0,56.961838569,LOW
4588,1,24000,19500.0,38000.0,DebtCon,Other,,0.0,1.0,198.9,,17.0,,LOW
4589,0,24000,16997.0,45000.0,DebtCon,Other,25.0,0.0,0.0,118.66666667,1.0,11.0,,LOW
4590,0,24000,137000.0,204963.0,HomeImp,ProfExe,5.0,0.0,0.0,189.7,1.0,28.0,,LOW
4591,0,24000,114196.0,150000.0,DebtCon,Mgr,4.0,0.0,0.0,289.13333333,0.0,25.0,,LOW
4592,0,24000,59300.0,88000.0,DebtCon,Other,16.0,0.0,0.0,97.933333333,1.0,17.0,,LOW
4593,1,24000,35000.0,,DebtCon,Self,3.0,1.0,0.0,177.5,0.0,16.0,,LOW
4594,1,24000,136000.0,,DebtCon,ProfExe,3.0,1.0,6.0,303.29428571,1.0,27.0,,HIGH
4595,1,24000,18655.0,48800.0,HomeImp,Other,3.0,0.0,0.0,65.966666667,3.0,12.0,,LOW
4596,0,24000,239568.0,266430.0,HomeImp,Self,7.0,0.0,0.0,243.73241747,3.0,50.0,35.871958946,LOW
4597,0,24000,111488.0,163796.0,DebtCon,Mgr,15.0,0.0,0.0,185.80205049,0.0,25.0,32.22967397,LOW
4598,0,24000,17575.0,50375.0,DebtCon,Other,23.0,0.0,0.0,135.76405083,0.0,11.0,22.981005101,LOW
4599,1,24100,164155.0,225184.0,HomeImp,Self,2.0,,,,,,31.564226916,N/A
4600,0,24100,57041.0,92081.0,DebtCon,Other,7.0,0.0,0.0,230.05972968,0.0,19.0,35.896708642,LOW
4601,0,24100,77435.0,113000.0,DebtCon,ProfExe,10.0,0.0,1.0,124.76666667,0.0,19.0,,LOW
4602,1,24100,30951.0,58000.0,DebtCon,Mgr,11.0,0.0,4.0,36.5,0.0,12.0,,N/A
4603,0,24100,184697.0,238729.0,DebtCon,ProfExe,2.0,0.0,0.0,317.69255678,0.0,26.0,37.782036284,LOW
4604,0,24100,61811.0,97086.0,DebtCon,Other,6.0,0.0,0.0,222.62659082,1.0,19.0,34.68253701,LOW
4605,0,24100,80005.0,102098.0,DebtCon,Other,18.0,1.0,0.0,196.25310409,1.0,12.0,39.758932499,LOW
4606,0,24100,104442.0,161366.0,DebtCon,Mgr,14.0,0.0,0.0,195.64233318,0.0,25.0,34.540809522,LOW
4607,0,24100,95549.0,112283.0,DebtCon,Other,22.0,0.0,0.0,243.34973257,0.0,28.0,39.082696629,LOW
4608,0,24100,57555.0,90732.0,DebtCon,Other,8.0,0.0,0.0,236.96199248,1.0,19.0,37.934877857,LOW
4609,0,24100,,49433.0,DebtCon,Other,,,,83.099726126,,13.0,26.148970181,N/A
4610,1,24200,10286.0,,DebtCon,Other,24.5,0.0,1.0,216.13333333,4.0,32.0,,LOW
4611,0,24200,45902.0,70212.0,DebtCon,Other,25.0,0.0,0.0,303.76246947,3.0,32.0,35.223861623,LOW
4612,0,24200,91491.0,141827.0,DebtCon,ProfExe,21.0,1.0,0.0,163.17437719,0.0,25.0,42.060981767,LOW
4613,0,24200,92572.0,121310.0,HomeImp,Mgr,9.0,0.0,0.0,117.04550066,1.0,24.0,30.482780029,LOW
4614,0,24200,242111.0,266670.0,HomeImp,Self,6.0,1.0,0.0,243.00312872,3.0,51.0,36.575387744,LOW
4615,0,24200,49798.0,67458.0,DebtCon,Other,6.0,0.0,0.0,68.931110225,2.0,18.0,36.46436586,LOW
4616,1,24200,121000.0,162900.0,DebtCon,Self,13.0,1.0,1.0,151.93333333,1.0,35.0,,LOW
4617,1,24200,37500.0,,,ProfExe,4.0,0.0,0.0,123.8,0.0,14.0,,LOW
4618,1,24200,39808.0,,DebtCon,Self,3.0,1.0,0.0,184.72511268,0.0,16.0,51.630380591,LOW
4619,0,24200,68477.0,91598.0,DebtCon,Other,16.0,0.0,0.0,88.665201262,0.0,17.0,32.523092223,LOW
4620,0,24200,22763.0,47622.0,DebtCon,Other,23.0,0.0,0.0,126.92269121,1.0,10.0,23.040944709,LOW
4621,0,24200,63229.0,89394.0,DebtCon,Other,15.0,0.0,0.0,84.668791549,0.0,16.0,35.604886706,LOW
4622,0,24200,150939.0,183208.0,DebtCon,Other,1.0,0.0,0.0,205.77680196,0.0,34.0,39.656334058,LOW
4623,0,24200,90626.0,116601.0,DebtCon,Self,2.0,0.0,0.0,226.11638661,1.0,27.0,34.499938365,LOW
4624,0,24200,104005.0,158224.0,DebtCon,Mgr,14.0,0.0,0.0,175.62208285,0.0,25.0,33.992424446,LOW
4625,0,24300,142000.0,175000.0,DebtCon,ProfExe,6.0,0.0,0.0,323.66666667,0.0,35.0,,LOW
4626,0,24300,70912.0,98353.0,DebtCon,ProfExe,9.0,1.0,0.0,126.2435974,3.0,26.0,36.372531415,LOW
4627,0,24300,50826.0,68199.0,DebtCon,Other,7.0,0.0,0.0,71.1819889,1.0,19.0,36.496201084,LOW
4628,0,24300,93520.0,137241.0,DebtCon,ProfExe,,0.0,0.0,199.76356315,0.0,20.0,27.471559692,LOW
4629,0,24300,41323.0,73309.0,DebtCon,Other,27.0,0.0,1.0,298.18590413,2.0,32.0,36.155277517,LOW
4630,0,24300,110442.0,138581.0,DebtCon,Mgr,9.0,2.0,0.0,175.15368945,4.0,17.0,40.348885329,LOW
4631,0,24300,236390.0,262210.0,HomeImp,Self,6.0,0.0,0.0,243.07790007,2.0,50.0,36.906664969,LOW
4632,0,24300,,144123.0,,,,,,,,,15.529230143,N/A
4633,0,24300,55579.0,98320.0,DebtCon,ProfExe,1.0,0.0,0.0,187.02181081,0.0,26.0,33.473373585,LOW
4634,0,24300,21660.0,48475.0,DebtCon,Other,26.0,0.0,0.0,102.78283553,0.0,10.0,23.247958281,LOW
4635,0,24300,123686.0,153184.0,DebtCon,Mgr,4.0,0.0,0.0,298.28291333,0.0,25.0,36.336564389,LOW
4636,0,24300,,60628.0,DebtCon,Other,23.0,0.0,0.0,145.29273612,0.0,9.0,22.984818991,LOW
4637,0,24300,42276.0,68775.0,DebtCon,Other,24.0,0.0,0.0,309.68358561,2.0,31.0,32.746506891,LOW
4638,0,24400,110177.0,145000.0,DebtCon,Office,5.0,,,293.23652482,2.0,36.0,,N/A
4639,1,24400,119000.0,144400.0,DebtCon,Mgr,33.0,0.0,2.0,229.3,7.0,36.0,,LOW
4640,1,24400,88000.0,119100.0,HomeImp,Other,12.0,0.0,0.0,84.233333333,5.0,19.0,,LOW
4641,0,24400,237543.0,261393.0,HomeImp,Self,3.0,1.0,0.0,254.51744803,2.0,50.0,37.90658567,LOW
4642,1,24400,69873.0,101484.0,DebtCon,Other,15.0,0.0,6.0,225.7525542,0.0,29.0,,HIGH
4643,0,24400,50317.0,71327.0,DebtCon,Other,6.0,0.0,0.0,45.485801767,1.0,18.0,37.014140786,LOW
4644,0,24400,87838.0,104468.0,HomeImp,,6.0,,,,,,30.280354844,N/A
4645,0,24400,119111.0,154860.0,DebtCon,Mgr,3.0,0.0,0.0,296.93039006,0.0,25.0,38.493132607,LOW
4646,0,24400,147073.0,182069.0,DebtCon,Other,2.0,0.0,0.0,173.71494662,0.0,35.0,37.81236793,LOW
4647,0,24400,26366.0,54775.0,DebtCon,Other,13.0,0.0,0.0,101.63623493,2.0,24.0,29.095881268,LOW
4648,0,24400,,59888.0,DebtCon,Other,,0.0,0.0,288.2296811,0.0,19.0,38.581332837,LOW
4649,0,24400,,28900.0,HomeImp,Other,24.0,0.0,0.0,81.166666667,2.0,15.0,,LOW
4650,0,24400,109253.0,158257.0,DebtCon,Mgr,17.0,0.0,0.0,193.96528716,0.0,25.0,34.594492544,LOW
4651,0,24400,93411.0,140031.0,HomeImp,ProfExe,6.0,0.0,0.0,177.51124938,0.0,32.0,31.027335916,LOW
4652,0,24400,65233.0,96473.0,DebtCon,Other,15.0,0.0,0.0,80.098690968,1.0,17.0,35.442946765,LOW
4653,0,24400,91316.0,147837.0,DebtCon,ProfExe,23.0,0.0,0.0,170.05674853,0.0,24.0,42.668454647,LOW
4654,0,24400,80065.0,118423.0,DebtCon,ProfExe,8.0,0.0,1.0,126.54274617,0.0,18.0,26.273908099,LOW
4655,0,24400,61260.0,103842.0,DebtCon,ProfExe,1.0,0.0,0.0,179.5402847,0.0,26.0,33.590455142,LOW
4656,0,24400,217533.0,289931.0,HomeImp,ProfExe,6.0,,3.0,471.88752664,,55.0,31.337807889,N/A
4657,0,24400,112178.0,159638.0,DebtCon,Mgr,17.0,0.0,0.0,197.96955851,0.0,26.0,33.130175892,LOW
4658,0,24400,95843.0,123377.0,DebtCon,Self,2.0,0.0,0.0,201.97675616,1.0,26.0,32.903468132,LOW
4659,0,24500,33537.0,57048.0,DebtCon,Other,14.0,0.0,0.0,99.376132515,1.0,24.0,28.495004812,LOW
4660,0,24500,,149489.0,,,,,,,,,15.443486052,N/A
4661,0,24500,21470.0,52228.0,DebtCon,Other,25.0,0.0,0.0,124.55994931,0.0,11.0,23.888121681,LOW
4662,0,24500,80072.0,107559.0,DebtCon,Other,18.0,0.0,0.0,194.87746019,0.0,12.0,39.210169634,LOW
4663,0,24500,118251.0,158758.0,DebtCon,Mgr,2.0,0.0,0.0,282.64992165,0.0,24.0,38.844801954,LOW
4664,0,24500,69615.0,94656.0,DebtCon,ProfExe,7.0,0.0,1.0,136.55562165,3.0,26.0,35.565296678,LOW
4665,0,24500,134188.0,171658.0,DebtCon,Other,5.0,1.0,0.0,219.16757792,0.0,20.0,34.986140572,LOW
4666,0,24500,67336.0,96060.0,DebtCon,ProfExe,8.0,0.0,1.0,142.34424975,3.0,25.0,35.979856239,LOW
4667,0,24500,62490.0,97467.0,DebtCon,Other,14.0,0.0,0.0,96.972678724,1.0,17.0,34.975655027,LOW
4668,1,24500,95736.0,134000.0,HomeImp,Mgr,1.5,0.0,1.0,122.5,2.0,20.0,,LOW
4669,0,24500,52000.0,84915.0,DebtCon,Office,0.4,0.0,1.0,93.166666667,0.0,23.0,,LOW
4670,0,24500,216787.0,281351.0,HomeImp,ProfExe,5.0,,4.0,473.81398606,,55.0,31.201174854,N/A
4671,0,24500,,51623.0,DebtCon,Other,,,,91.862388359,,12.0,28.879570662,N/A
4672,0,24500,82756.0,122917.0,DebtCon,ProfExe,11.0,0.0,1.0,108.65014117,0.0,18.0,26.127436677,LOW
4673,0,24500,123319.0,159934.0,DebtCon,Mgr,2.0,0.0,0.0,300.62518954,0.0,25.0,37.786175201,LOW
4674,0,24500,,35543.0,HomeImp,Other,21.0,0.0,0.0,83.111988152,1.0,15.0,29.855633501,LOW
4675,0,24600,113034.0,165176.0,DebtCon,Mgr,15.0,0.0,0.0,194.84216401,0.0,26.0,32.770147929,LOW
4676,0,24600,83099.0,113245.0,DebtCon,ProfExe,9.0,0.0,1.0,122.74921636,0.0,19.0,28.125731087,LOW
4677,0,24600,71862.0,94704.0,DebtCon,Other,1.0,0.0,0.0,93.261713389,2.0,29.0,35.290583198,LOW
4678,0,24600,41300.0,61700.0,DebtCon,Office,19.0,0.0,0.0,181.63333333,2.0,22.0,,LOW
4679,0,24600,135278.0,164559.0,DebtCon,Other,5.0,1.0,0.0,225.36684849,0.0,20.0,34.079157691,LOW
4680,0,24600,,146804.0,,,,,,,,,17.263534849,N/A
4681,1,24600,75636.0,112956.0,DebtCon,ProfExe,1.0,1.0,0.0,318.54616542,3.0,42.0,,LOW
4682,0,24600,221331.0,289991.0,HomeImp,ProfExe,5.0,,4.0,474.0270741,,55.0,31.463384548,N/A
4683,0,24700,55435.0,89663.0,DebtCon,Mgr,7.0,0.0,0.0,252.62206943,2.0,26.0,34.741847932,LOW
4684,0,24700,149235.0,178454.0,DebtCon,ProfExe,5.0,0.0,0.0,324.13778352,0.0,34.0,38.709991448,LOW
4685,0,24700,111107.0,163926.0,DebtCon,Mgr,15.0,0.0,1.0,170.62943141,1.0,26.0,32.934291806,LOW
4686,0,24700,23231.0,54024.0,DebtCon,Other,24.0,0.0,0.0,118.15409152,0.0,11.0,23.265224918,LOW
4687,0,24700,109377.0,133116.0,DebtCon,Mgr,10.0,1.0,0.0,184.35578292,5.0,17.0,40.202630102,LOW
4688,1,24700,79347.0,108238.0,DebtCon,Other,0.0,1.0,0.0,45.62588779,6.0,49.0,46.996034289,LOW
4689,0,24700,53925.0,83056.0,DebtCon,Mgr,4.0,0.0,0.0,251.1883928,2.0,25.0,34.889241727,LOW
4690,0,24700,44306.0,74197.0,DebtCon,Other,5.0,0.0,0.0,73.715250636,1.0,18.0,35.441570262,LOW
4691,0,24700,98900.0,115052.0,DebtCon,Other,23.0,0.0,0.0,239.42607378,1.0,26.0,41.700530781,LOW
4692,0,24700,77022.0,112172.0,DebtCon,Mgr,9.0,0.0,1.0,306.87107786,2.0,28.0,30.120041947,LOW
4693,0,24800,,59934.0,DebtCon,Other,,0.0,1.0,305.68234683,0.0,18.0,38.029738357,LOW
4694,0,24800,,63753.0,DebtCon,Other,,0.0,0.0,300.7572856,0.0,19.0,40.134476763,LOW
4695,0,24800,144410.0,211936.0,HomeImp,ProfExe,3.0,0.0,0.0,195.07035954,1.0,28.0,38.926156879,LOW
4696,0,24800,109084.0,140355.0,DebtCon,Mgr,11.0,2.0,0.0,183.79525849,5.0,18.0,40.604795833,LOW
4697,0,24800,,45167.0,DebtCon,Other,,,,84.735617935,,12.0,28.457018931,N/A
4698,0,24800,98139.0,121696.0,DebtCon,Self,3.0,0.0,0.0,208.52326694,1.0,27.0,32.64426513,LOW
4699,1,24800,132000.0,165000.0,DebtCon,Mgr,19.0,0.0,0.0,187.66666667,4.0,35.0,,LOW
4700,1,24800,37200.0,67000.0,DebtCon,Other,10.0,1.0,8.0,242.46666667,4.0,23.0,,HIGH
4701,0,24800,82670.0,106563.0,DebtCon,Mgr,8.0,0.0,0.0,302.98443202,2.0,28.0,30.956485836,LOW
4702,0,24800,43287.0,72898.0,DebtCon,Other,8.0,0.0,0.0,87.01103562,1.0,18.0,34.0310957,LOW
4703,1,24800,76220.0,102087.0,HomeImp,Mgr,6.0,0.0,1.0,126.64101955,0.0,32.0,48.569574037,LOW
4704,0,24800,64537.0,93212.0,DebtCon,ProfExe,7.0,1.0,1.0,120.35142038,4.0,25.0,34.686088674,LOW
4705,0,24900,46116.0,77519.0,DebtCon,Other,9.0,0.0,0.0,120.08355192,1.0,19.0,42.929509267,LOW
4706,0,24900,60778.0,94374.0,DebtCon,Other,5.0,0.0,0.0,232.1188078,1.0,20.0,34.92549001,LOW
4707,0,24900,17139.0,33269.0,DebtCon,Other,16.0,3.0,0.0,124.19682654,1.0,18.0,26.275832415,LOW
4708,0,24900,134427.0,169444.0,DebtCon,Other,7.0,1.0,0.0,202.44732613,0.0,19.0,35.349211904,LOW
4709,0,24900,89530.0,146815.0,DebtCon,ProfExe,19.0,1.0,0.0,164.77031037,1.0,25.0,39.345858588,LOW
4710,0,24900,92168.0,143484.0,HomeImp,ProfExe,6.0,0.0,0.0,159.58344207,0.0,31.0,34.145871345,LOW
4711,1,24900,62191.0,83694.0,HomeImp,Other,3.0,0.0,0.0,55.937512295,0.0,14.0,62.110721871,LOW
4712,0,24900,51155.0,83000.0,DebtCon,Other,9.0,1.0,1.0,139.03333333,3.0,30.0,,LOW
4713,0,24900,139241.0,171296.0,DebtCon,Other,6.0,1.0,0.0,220.68715833,0.0,19.0,35.591655668,LOW
4714,1,24900,77000.0,115006.0,DebtCon,Other,10.0,0.0,0.0,293.23333333,0.0,36.0,,LOW
4715,0,24900,,48291.0,DebtCon,Other,,,,94.078377582,,12.0,25.617845725,N/A
4716,1,25000,74800.0,105000.0,DebtCon,Mgr,10.0,0.0,5.0,163.3,2.0,46.0,,HIGH
4717,0,25000,,60685.0,DebtCon,Other,,0.0,0.0,311.93588947,0.0,19.0,39.421713903,LOW
4718,0,25000,60504.0,93907.0,DebtCon,Office,1.0,0.0,0.0,99.993715323,0.0,23.0,33.490354241,LOW
4719,0,25000,95651.0,148280.0,DebtCon,ProfExe,21.0,1.0,0.0,154.5654328,0.0,24.0,42.695331274,LOW
4720,1,25000,47032.0,75957.0,DebtCon,Other,9.0,0.0,7.0,259.46652785,3.0,22.0,40.787975749,HIGH
4721,0,25000,,62619.0,DebtCon,Other,26.0,0.0,0.0,112.96748332,0.0,8.0,21.263805377,LOW
4722,0,25000,109000.0,175000.0,DebtCon,Sales,17.0,0.0,0.0,298.33333333,1.0,31.0,,LOW
4723,0,25000,94000.0,125000.0,DebtCon,Office,11.0,0.0,1.0,151.13333333,0.0,29.0,,LOW
4724,0,25000,99348.0,200000.0,DebtCon,Other,23.0,0.0,0.0,199.83333333,0.0,19.0,,LOW
4725,0,25000,149000.0,202500.0,HomeImp,Other,11.0,0.0,0.0,256.66666667,2.0,34.0,,LOW
4726,0,25000,177000.0,226000.0,DebtCon,ProfExe,0.4,0.0,0.0,305.13312531,1.0,33.0,,LOW
4727,0,25000,136375.0,236250.0,HomeImp,ProfExe,29.0,0.0,0.0,354.1,1.0,19.0,,LOW
4728,0,25000,23900.0,55700.0,,Office,2.5,0.0,0.0,116.63333333,2.0,7.0,,LOW
4729,0,25000,19600.0,71000.0,DebtCon,Other,,2.0,2.0,93.333333333,2.0,26.0,,LOW
4730,0,25000,145000.0,185000.0,HomeImp,Self,2.0,0.0,0.0,176.5,1.0,17.0,,LOW
4731,0,25000,57459.0,96000.0,DebtCon,Other,16.0,0.0,1.0,133.76666667,0.0,30.0,,LOW
4732,0,25000,188545.0,241279.0,DebtCon,Other,9.0,0.0,0.0,102.5,2.0,26.0,,LOW
4733,0,25000,84000.0,120000.0,DebtCon,Other,1.5,0.0,0.0,188.76821306,2.0,25.0,,LOW
4734,0,25000,94000.0,141750.0,DebtCon,Mgr,22.0,0.0,0.0,209.0,0.0,13.0,,LOW
4735,0,25000,77590.0,108290.0,DebtCon,Office,10.0,0.0,1.0,396.73333333,0.0,45.0,,LOW
4736,0,25000,126462.0,207200.0,DebtCon,ProfExe,10.0,0.0,0.0,239.8,3.0,27.0,,LOW
4737,0,25000,89000.0,122000.0,DebtCon,ProfExe,0.0,1.0,0.0,193.8,3.0,38.0,,LOW
4738,0,25000,199000.0,236200.0,HomeImp,Other,8.0,0.0,0.0,133.36666667,1.0,42.0,,LOW
4739,0,25000,140000.0,183600.0,DebtCon,ProfExe,12.6,0.0,1.0,148.13333333,0.0,37.0,,LOW
4740,0,25000,22800.0,49523.0,DebtCon,Other,36.0,0.0,0.0,281.06666667,1.0,24.0,,LOW
4741,0,25000,,113000.0,DebtCon,Mgr,9.0,1.0,0.0,168.4,0.0,27.0,,LOW
4742,0,25000,65000.0,99000.0,DebtCon,ProfExe,12.0,0.0,0.0,283.06666667,1.0,33.0,,LOW
4743,0,25000,42632.0,71000.0,DebtCon,Other,24.0,,1.0,284.93333333,1.0,30.0,,LOW
4744,1,25000,70150.0,,DebtCon,Office,4.0,2.0,,104.53333333,0.0,7.0,,N/A
4745,0,25000,71700.0,122500.0,DebtCon,Office,0.0,0.0,0.0,303.4,1.0,24.0,,LOW
4746,0,25000,69300.0,111800.0,DebtCon,Other,5.0,0.0,0.0,95.366666667,2.0,32.0,,LOW
4747,0,25000,127491.0,178453.0,DebtCon,Mgr,1.0,,,120.4,,39.0,,N/A
4748,0,25000,65700.0,93400.0,DebtCon,Office,10.0,0.0,0.0,149.16666667,0.0,21.0,,LOW
4749,1,25000,98500.0,130000.0,DebtCon,Other,5.0,0.0,1.0,201.83333333,4.0,43.0,,LOW
4750,1,25000,46451.0,89600.0,DebtCon,Office,10.0,1.0,2.0,95.366666667,2.0,15.0,,LOW
4751,1,25000,71081.0,112500.0,DebtCon,Mgr,3.0,2.0,0.0,87.2,1.0,27.0,,LOW
4752,1,25000,,,DebtCon,Other,22.0,0.0,2.0,203.2,0.0,23.0,,LOW
4753,1,25000,26743.0,57000.0,DebtCon,Other,2.0,0.0,0.0,90.6,3.0,19.0,,LOW
4754,1,25000,110048.0,,DebtCon,Other,1.0,0.0,1.0,126.4,2.0,24.0,,LOW
4755,1,25000,110676.0,,DebtCon,Sales,8.0,2.0,0.0,119.36666667,0.0,6.0,,LOW
4756,1,25000,184000.0,232760.0,DebtCon,Other,4.0,0.0,4.0,230.1,2.0,44.0,,N/A
4757,1,25000,160000.0,220000.0,DebtCon,Other,7.0,0.0,6.0,228.06666667,2.0,35.0,,HIGH
4758,1,25000,82000.0,128325.0,DebtCon,Mgr,,0.0,1.0,10.133333333,,41.0,,LOW
4759,1,25000,95000.0,127000.0,HomeImp,ProfExe,15.0,1.0,2.0,296.2,2.0,27.0,,LOW
4760,1,25000,105750.0,141000.0,HomeImp,Office,15.0,1.0,2.0,305.36666667,2.0,14.0,,LOW
4761,1,25000,,72970.0,DebtCon,ProfExe,1.8,4.0,0.0,198.8,0.0,18.0,,LOW
4762,1,25000,117500.0,165000.0,DebtCon,ProfExe,17.5,0.0,3.0,239.4,1.0,27.0,,N/A
4763,1,25000,123184.0,200000.0,DebtCon,Other,12.0,0.0,1.0,160.3,1.0,32.0,,LOW
4764,1,25000,90000.0,128000.0,DebtCon,Other,10.0,1.0,1.0,73.033333333,5.0,40.0,,LOW
4765,1,25000,,48700.0,DebtCon,ProfExe,11.0,0.0,3.0,41.566666667,3.0,6.0,,N/A
4766,1,25000,101250.0,135000.0,DebtCon,Self,3.0,0.0,0.0,301.3,4.0,46.0,,LOW
4767,1,25000,175225.0,211000.0,DebtCon,ProfExe,13.0,1.0,2.0,148.13333333,4.0,53.0,,LOW
4768,1,25000,86000.0,,DebtCon,Other,14.0,1.0,0.0,144.03333333,2.0,40.0,,LOW
4769,1,25000,59000.0,34000.0,DebtCon,Sales,10.0,4.0,2.0,125.83333333,7.0,23.0,,LOW
4770,1,25000,106282.0,167500.0,HomeImp,ProfExe,14.0,2.0,4.0,198.86666667,2.0,28.0,,N/A
4771,1,25000,68000.0,,DebtCon,Other,8.0,,1.0,134.76666667,3.0,33.0,,LOW
4772,1,25000,191600.0,231000.0,DebtCon,Other,,,3.0,106.8,1.0,27.0,,N/A
4773,1,25000,59841.0,108620.0,,Self,20.0,0.0,0.0,101.46666667,0.0,4.0,,LOW
4774,1,25000,132000.0,165000.0,DebtCon,ProfExe,10.0,0.0,0.0,196.83333333,1.0,29.0,,LOW
4775,1,25000,122000.0,151200.0,DebtCon,Office,1.0,1.0,6.0,262.33333333,3.0,30.0,,HIGH
4776,1,25000,104000.0,188500.0,DebtCon,Other,0.7,0.0,11.0,194.8,1.0,14.0,,HIGH
4777,1,25000,86000.0,120000.0,DebtCon,Mgr,6.0,2.0,1.0,105.53333333,8.0,16.0,,LOW
4778,1,25000,11300.0,154340.0,DebtCon,Other,19.0,1.0,5.0,119.66666667,1.0,21.0,,HIGH
4779,1,25000,39000.0,72500.0,DebtCon,Other,3.0,0.0,1.0,114.66666667,3.0,22.0,,LOW
4780,1,25000,112000.0,157000.0,DebtCon,Office,5.5,0.0,0.0,63.9,3.0,9.0,,LOW
